"buyerDelay","sellerDelay","gap","successes","deviation","variance"
56,14,6,5,87951.6,51957.8
56,14,7,5,298084.6,97282.6
56,14,8,5,125687.2,57079
56,14,10,5,77125.2,40138.6
56,14,9,5,159577.2,60032.6
56,14,11,5,140469.8,74533.6
56,14,12,5,114553.4,50283.2
56,14,13,5,105469,47361.8
56,14,14,5,124108.8,48756
56,15,5,5,91998.8,49464
56,15,6,5,120208.6,52180.8
56,15,7,5,110396.8,51748.4
56,15,9,5,20716.2,35833.2
56,15,8,5,108383,47439
56,15,10,5,50154.2,30950.8
56,15,11,5,127882.8,40438.8
56,15,12,5,144763.8,53698.4
56,15,13,5,71714.8,31148.2
56,16,5,5,55536.6,47425.6
56,15,14,5,54311.8,25051.8
56,16,8,5,62141.6,37514.4
56,16,7,5,84560.4,32678.6
56,16,6,5,172064.8,45468.2
56,16,10,5,39503,34508
56,16,11,5,77920.8,41437.6
56,16,9,5,213214.8,60042
56,16,12,5,82556.2,44336.2
56,16,13,5,76014.4,34540
56,16,14,5,15701.6,22924.8
56,17,6,5,137101.4,42088.8
56,17,7,5,118138.6,50590.8
56,17,5,5,373442.4,70321.6
56,17,9,5,94052.6,38981.8
56,17,8,5,227048.4,54064.8
56,17,10,5,108513,47724.6
56,17,11,5,71939.2,27183.2
56,17,12,5,72721.4,37617.2
56,17,13,5,62934.2,36955.8
56,17,14,5,55052.2,28231.4
56,18,6,5,169912.6,50583.8
56,18,5,5,168080,60250.8
56,18,7,5,97298.8,42490.6
56,18,8,5,91140.8,56306.6
56,18,9,5,68790.6,35060.8
56,18,10,5,21101.8,29271
56,18,11,5,78824,39261.6
56,18,12,5,80554.6,37707.8
56,18,13,5,79900.2,48538.2
56,18,14,5,111804.2,35977.4
56,19,5,5,358714.4,57920.2
56,19,6,5,42603,29865
56,19,7,5,138773,41895.8
56,19,8,5,68030.6,33379.4
56,19,9,5,197551,45203.4
56,19,10,5,183908.4,39360.2
56,19,11,5,112330.2,37413.4
56,19,12,5,17097.6,21055
56,19,13,5,92022,34597.2
56,19,14,5,101794.4,27467.6
56,20,5,5,295399.2,57297.4
56,20,6,5,178297,51848.8
56,20,7,5,87782.2,41597.4
56,20,8,5,103624,40170.4
56,20,9,5,117361,37824.8
56,20,10,5,42860,29118
56,20,11,5,123779.6,34449.4
56,20,12,5,126631.6,33027.6
56,20,13,5,81046.2,26740.2
56,20,14,5,53748.2,31631.6
56,21,5,5,279141.4,54158.6
56,21,6,5,211371.6,51176
56,21,7,5,302125.4,53059.2
56,21,8,5,157455.6,43226.8
56,21,9,5,147902.4,50103
56,21,10,5,118283.6,32386.4
56,21,11,5,75930.6,30655.4
56,21,12,5,131939.4,39342.6
56,21,13,5,185317.8,36621
56,21,14,5,145444,47566
56,22,5,5,316488.2,56375.4
56,22,6,5,145404.8,37095.2
56,22,7,5,136010.4,41956.4
56,22,8,5,87612.6,38740
56,22,10,5,83632,26938.6
56,22,11,5,85426.2,33549.4
56,22,9,5,174734.2,34095.8
56,22,12,5,64951.2,29193.2
56,22,14,5,54666.8,24332
56,22,13,5,73063.6,28412.2
56,23,5,5,111595.6,33517.8
56,1,13,0,8176585.2,587155.2
56,23,6,5,92424.6,37475.6
56,23,7,5,119762.2,35734
56,23,9,5,61599.6,30384.6
56,23,8,5,153300.2,31917.2
56,23,10,5,153540.8,36908.4
56,23,11,5,127643.4,34225.4
56,23,12,5,93127.2,32121
56,23,13,5,61053.6,25319.4
56,23,14,5,133021.4,32966
56,24,5,5,283784,57251.4
56,24,7,5,159397.4,45763.4
56,24,8,5,137886.8,40479.4
56,24,6,5,370200.6,58182.4
56,24,10,5,56700,31844.6
56,24,9,5,272013.2,43794.6
56,24,11,5,87212.8,34274.6
56,24,12,5,150031.2,29102.6
56,24,14,5,40917.4,23900.6
56,24,13,5,68865.6,27448.8
56,25,6,5,176957.8,51924
56,25,5,5,208330.6,47981.6
56,25,7,5,191989.8,42026.2
56,25,8,5,270196.2,51570
56,25,10,5,34093.6,23979.2
56,25,9,5,105882.4,33892
56,25,11,5,108633.6,27488.6
56,25,12,5,5501.8,15563.8
56,25,13,5,5613.2,16181.2
56,25,14,5,94396.8,28416.2
56,26,5,5,133763.4,43661.8
56,26,6,5,242068,41378.4
56,26,7,5,226853,41003.4
56,26,8,5,242238,45694.8
56,26,10,5,83053.6,34530.8
56,26,9,5,175644.4,32188.6
56,26,11,5,204021.8,40369.4
56,26,12,5,145015.2,34480.2
56,26,13,5,25352.6,23283.4
56,26,14,5,8266,17335.6
56,27,5,5,63155.8,41484.2
56,27,6,5,184450.2,41728.4
56,27,7,5,164518.4,37139
56,27,8,5,123172.6,32634.4
56,27,9,5,164544.4,39091
56,27,10,5,193906.6,31714
56,27,11,5,138872.8,31862.4
56,27,12,5,125094.2,32077.4
56,27,13,5,157614.8,35485
56,27,14,5,114156,27867
56,28,6,5,251111.4,53514.4
56,28,5,5,415572.8,56505.4
56,28,9,5,18658.6,20538.8
56,28,8,5,349644.8,47042.4
56,28,7,5,236027.8,45808.2
56,28,10,5,167562.8,40514.8
56,28,13,5,85355.2,28556.2
56,28,12,5,165066.8,38536.4
56,28,14,5,72751.8,27093.2
56,28,11,5,265634,45585
56,29,6,5,183555.4,33201.2
56,29,5,5,255381,50831
56,29,7,5,269231.2,47238.6
56,29,8,5,260756.8,43007.2
56,29,10,5,157073,30587.4
56,29,9,5,275262,48473.4
56,29,12,5,125921,24596.2
56,29,11,5,222218.4,37782.2
56,29,13,5,12827.2,15889
56,29,14,5,115155.8,27671.2
56,30,5,5,176209,39928.6
56,30,6,5,211956.4,32889.6
56,30,7,5,158612.4,33142
56,30,8,5,359707,53657.2
56,30,10,5,157856.4,36916.2
56,30,11,5,123671.8,32501.8
56,30,9,5,387875.2,49394.2
56,30,12,5,214304.2,35150.6
56,30,14,5,88784.2,27030.8
56,31,5,5,218921.6,37372.2
56,30,13,5,245042.6,37580.6
56,31,8,5,125039.8,39038
56,31,6,5,346970.2,46736.8
56,31,9,5,191709.4,36485.6
56,31,7,5,429756.8,47929.8
56,31,11,5,183187.2,29530.2
56,31,13,5,80893,22041.8
56,31,10,5,294040.2,41286.4
56,31,12,5,197015.8,34379.4
56,32,7,5,140950.4,31079
56,31,14,5,190148,27138.4
56,32,6,5,174372.6,42654
56,32,5,5,416196.8,54133.8
56,32,9,5,90174.8,31981.4
56,32,8,5,129171.4,25700.6
56,32,10,5,81400.6,28124.8
56,32,11,5,155978.8,28163.4
56,32,13,5,50654.6,24300.8
56,32,12,5,83785.8,28277.8
56,32,14,5,53692.6,25020.4
56,33,5,5,370053.4,44872.2
56,33,8,5,66861.6,27385.6
56,33,7,5,203378.6,30953
56,33,6,5,322941.2,49984.8
56,33,10,5,117126.2,27550.8
56,33,12,5,4782.2,14764.6
56,33,11,5,171847.2,29269.4
56,33,9,5,350518.8,45407
56,33,14,5,84415,21712
56,33,13,5,109095.4,27380.4
56,34,5,5,237695.6,42840.8
56,34,6,5,244129.2,42727.8
56,34,8,5,271818.6,43150.4
56,34,7,5,477375.2,56467
56,34,9,5,256554.8,43681
56,34,10,5,189097,38989.2
56,34,11,5,173471.4,25637.8
56,34,13,5,69678.6,24560.6
56,34,14,5,36674.6,16689
56,34,12,5,148503.2,31973.2
56,35,8,5,20083.4,19569.8
56,35,5,5,403066.8,50885.4
56,35,6,5,374345.2,54554
56,35,7,5,428818.8,56113.4
56,35,9,5,122810.6,29486.2
56,35,11,5,75812.4,27083.2
56,35,10,5,151887,25869.8
56,35,12,5,128005,30001.6
56,35,14,5,33187,20999
56,35,13,5,262847.2,34122.2
56,1,14,0,7984460.2,508782.8
56,36,6,5,173484.2,37424.2
56,36,5,5,524157.8,58970.6
56,36,7,5,161993.8,42452.6
56,36,9,5,14591.2,19350.6
56,36,10,5,76214.4,24284.6
56,36,8,5,352738.6,50110.4
56,36,12,5,57691.6,21477.6
56,36,11,5,239705.6,33237.8
56,36,13,5,58922,22798.2
56,36,14,5,131380.2,22530.4
56,37,5,5,419760.2,55042.2
56,37,7,5,110796.4,26788.6
56,37,6,5,491754.4,58474.8
56,37,11,5,34333,29110.4
56,37,8,5,479153,49388.8
56,37,10,5,104200.4,26703.2
56,37,9,5,441566.2,43714.4
56,37,14,5,96105,26678.2
56,37,13,5,110971.4,24505.6
56,37,12,5,266386.6,38682.4
56,38,5,5,304960.8,48017.4
56,38,6,5,204606.2,38278.8
56,38,7,5,329907.6,43229.6
56,38,9,5,300832.6,46033.8
56,38,10,5,176895.2,36179.2
56,38,8,5,391684.8,43422
56,38,11,5,419106.8,40726.2
56,38,12,5,11981.4,13832.4
56,38,13,5,65097,26079
56,39,5,5,160683.6,33953.2
56,38,14,5,201507.8,27472.4
56,39,6,5,204504,42783.6
56,39,7,5,258269.6,40007.8
56,39,8,5,48822.2,22050.2
56,39,10,5,63408,24927.6
56,39,9,5,258276.8,39623.4
56,39,11,5,196362.2,31913.8
56,39,13,5,54082.8,20769.8
56,39,14,5,6114.8,13730.2
56,39,12,5,286641.2,27970.6
56,40,5,5,97810.4,36657.8
56,40,7,5,224024.2,36696.6
56,40,6,5,562308.4,54664
56,40,8,5,366544,42473.2
56,40,9,5,302939.6,40819.4
56,40,10,5,253956.2,36867.6
56,40,11,5,24980.2,20577
56,40,13,5,145183.6,25513.2
56,40,12,5,230377.2,36544.6
56,40,14,5,171763.2,27911.6
56,41,6,5,474229.6,47223.2
56,41,5,5,567643.8,53570.2
56,41,7,5,138067.6,33774
56,41,8,5,168686.8,25630
56,41,9,5,305806.4,48409
56,41,10,5,95455.8,25453.4
56,41,12,5,166857.6,27203.4
56,41,13,5,154178,27536.6
56,41,11,5,393141.6,40208.2
56,42,5,5,182977.2,32517.6
56,41,14,5,163443.4,26153.8
56,42,6,5,225883.2,38808.4
56,42,7,5,174889.4,34327.6
56,42,8,5,229373.4,43176
56,42,10,5,81028.8,26874.8
56,42,11,5,16633.6,15643.8
56,42,9,5,240074.6,36209.8
56,42,12,5,155984.2,27448.2
56,42,13,5,207802,31760.6
56,43,6,5,166287,40668
56,42,14,5,195177,28465
56,43,5,5,672766.4,59009.8
56,43,9,5,196332.2,31488.8
56,43,7,5,543859.2,51099.4
56,43,8,5,287613,35289.4
56,43,10,5,301612.8,39069.4
56,43,13,5,88401.6,21867.2
56,43,14,5,308633.6,28722.4
56,43,12,5,199524,33761.6
56,44,5,5,264337.2,44118.2
56,43,11,5,449423,38527.2
56,44,6,5,88119.6,26347.4
56,44,9,5,197147.4,32586.2
56,44,8,5,224805.4,38477.2
56,44,7,5,415061,54560.6
56,44,10,5,260507.4,32698
56,44,11,5,206961,32769.6
56,44,14,5,38522,18495
56,44,12,5,185651.2,33177.2
56,45,5,5,347255.2,47098
56,44,13,5,485901.8,42771.4
56,45,6,5,444042.4,50652.4
56,45,8,5,415271.8,44114.4
56,45,7,5,578724.4,52021
56,45,11,5,150944.6,18679.4
56,45,9,5,418527,43687
56,45,10,5,340988,37288.8
56,45,12,5,42200.2,21594.4
56,45,13,5,119747.8,23528.8
56,45,14,5,206813.4,25604
56,46,7,5,319896.8,45102.8
56,46,6,5,390552.2,44683.8
56,46,5,5,592461.8,50842.2
56,46,9,5,149260.8,34295.8
56,46,8,5,358588.8,43165
56,46,12,5,113444,27908.8
56,46,13,5,161967,30345
56,46,14,5,180036.8,28627.2
56,46,10,5,453777.8,42136.8
56,46,11,5,622344,46511.4
56,47,6,5,227180.2,31481.6
56,47,7,5,205262,33584
56,47,5,5,461548.8,56996.2
56,47,8,5,316676.6,42041.2
56,47,9,5,183946.4,32902.4
56,47,12,5,20203.6,16887.2
56,47,13,5,212371.8,31854.2
56,47,10,5,523158.4,44706
56,47,14,5,223217.2,32394
56,47,11,5,480660.8,45136.2
56,48,6,5,74067.2,31366
56,48,5,5,782808.6,53944.6
56,48,9,5,163305,31748
56,48,7,5,530237.8,41742
56,48,8,5,445396.6,47506
56,48,10,5,233936.2,36237.2
56,48,11,5,100433,22469.6
56,48,13,5,141693.2,24094.4
56,48,12,5,344912.8,38335.2
56,48,14,5,224964.2,34234.4
56,49,5,5,562355.4,53690.2
56,49,6,5,372154.2,45663.2
56,49,7,5,290550.8,46273
56,49,9,5,48362.2,21346.4
56,49,8,5,299844.4,38345.6
56,49,11,5,136895,31035.2
56,49,13,5,113474.2,20309
56,49,10,5,378069.6,41420
56,49,12,5,290893.6,35396
56,49,14,5,400914.2,29946.8
56,50,5,5,580126.2,44522
56,50,6,5,498814,33286.4
56,50,7,5,580462.6,51216.6
56,50,9,5,124470.2,28822.2
56,50,8,5,548143.6,49803.2
56,50,11,5,63400.8,19969.2
56,50,12,5,96463.8,24674.8
56,50,13,5,69085.4,22455.6
56,50,10,5,351514.6,41905.2
56,50,14,5,288967.6,18522.2
56,51,5,5,334010.2,49015.4
56,51,7,5,246885.2,37317.6
56,51,6,5,502362.2,44284
56,51,8,5,438570.2,34020.4
56,51,9,5,514294.8,38656.8
56,51,10,5,433303.4,33157.8
56,51,11,5,109579.2,31200.2
56,51,12,5,145910.4,21411
56,51,13,5,242978.2,29006.4
56,51,14,5,190431.4,26018.6
56,52,6,5,165366,33080.8
56,52,7,5,54914.2,29130.2
56,52,5,5,361006.2,44597.4
56,52,8,5,155932.8,32148.8
56,52,9,5,238642.6,33425
56,52,12,5,61738.6,22694.4
56,52,11,5,418658.8,31873.8
56,52,10,5,380641.2,27660
56,52,13,5,314498,27273.8
56,52,14,5,158358.2,30689.2
56,53,7,5,49132.4,27059.4
56,53,5,5,338750,40816.6
56,53,8,5,333635.8,40492.4
56,53,6,5,709450.8,52151.6
56,53,10,5,291261,37944.6
56,53,9,5,383288.8,38769.4
56,53,11,5,431394.2,43041
56,53,13,5,265045.8,20189.2
56,53,12,5,249249.8,32926
56,53,14,5,146487.4,28628.4
56,54,5,5,308606.4,44277
56,54,7,5,423031.2,41688.2
56,54,6,5,410186.4,37374
56,54,8,5,335895.2,32576.2
56,54,9,5,286955.6,30639
56,54,10,5,340971,37463.6
56,54,12,5,237037.4,32736.8
56,54,11,5,319822.4,34379.8
56,54,14,5,135074.8,21955.2
56,54,13,5,259279,36922.6
56,55,5,5,460876.2,42518.4
56,55,8,5,263583.2,35054.6
56,55,9,5,288975.4,34303.8
56,55,10,5,226980,26198.6
56,55,11,5,204594.4,23936.4
56,55,7,5,919090.4,59459.4
56,55,6,5,1008056.2,62623.2
56,55,13,5,189281.4,26468.6
56,55,12,5,241755.2,25670
56,55,14,5,179367.6,22772.4
56,56,5,5,302447.8,47958.2
56,56,8,5,160423.2,28767
56,56,6,5,461664,42405.8
56,56,7,5,545527.2,50327.4
56,56,12,5,137666.2,17299.2
56,56,9,5,412765.8,48280.2
56,56,10,5,346523.8,36932.8
56,56,11,5,323154.8,27951.8
56,56,13,5,330915.8,38700.2
56,56,14,5,192703.6,17616.6
56,57,6,5,417535.4,41705.6
56,57,5,5,657530,56548.6
56,57,7,5,629518.8,52560.6
56,57,8,5,371735.4,43818.8
56,57,10,5,134714.6,35237
56,57,9,5,429263.6,55959.4
56,57,13,5,133067.2,23931.6
56,57,14,5,102392,20369.4
56,57,12,5,381443,40453.2
56,57,11,5,464388.8,40641
56,58,5,5,254396,30500.2
56,58,7,5,278041.8,31150.6
56,58,6,5,692951.2,64083.2
56,58,8,5,551116,61051.6
56,58,9,5,562353.6,47234.2
56,58,10,5,563861.4,38179
56,59,5,5,214330.2,43241.4
56,58,11,5,683598.6,42483.2
56,58,13,5,316865.8,31059.2
56,58,14,5,277759.2,32901.8
56,58,12,5,380087.4,39237.4
56,59,6,5,325482,54730.4
56,59,9,5,245711.6,35685
56,59,8,5,381553.8,43272.8
56,59,10,5,390548,43119.4
56,59,7,5,730231.8,50079.8
56,59,12,5,226947.6,34431.6
56,59,14,5,105872,22844.8
56,59,13,5,240341,32730
56,59,11,5,434790.6,42691
56,60,8,5,224282.2,45238.8
56,60,6,5,517563.4,50290.2
56,60,5,5,832078,63930
56,60,10,5,166476.4,24917.2
56,60,7,5,819672.6,42754.4
56,60,12,5,132784,27319.6
56,60,9,5,793957.4,58793.4
56,60,11,5,350808.2,33853.8
56,60,13,5,183177,36919
56,61,6,5,200356.6,33149
56,61,5,5,256799,43862.6
56,60,14,5,310838.4,33847.6
56,61,7,5,349118.6,40088
56,61,9,5,136315.2,23935.8
56,61,10,5,140558.6,25607.4
56,61,8,5,343161.6,37672
56,61,11,5,332387.2,36643
56,61,14,5,30011.6,16993.6
56,61,12,5,281050,39169.8
56,62,7,5,79399.4,32310.6
56,61,13,5,311441.8,40958.6
56,62,6,5,276773.2,43759.6
56,62,5,5,803876.6,67423.6
56,62,11,5,137762.4,30372.4
56,62,10,5,398626,36486
56,62,12,5,235150,37520
56,62,8,5,670247.2,49798.4
56,62,9,5,729193.4,42652.6
56,62,14,5,245534.2,24215.6
56,62,13,5,542116.6,47133
56,63,6,5,454555.4,57513.2
56,63,5,5,559039.6,50191.6
56,63,10,5,105494,26821.4
56,63,9,5,229352.4,14659.2
56,63,8,5,323627.8,44234.8
56,63,7,5,888122.6,63766.6
56,63,12,5,36884.4,21563
56,63,11,5,351034,44360.2
56,63,14,5,81811.6,22478
56,63,13,5,264218.6,30002.2
56,64,5,5,395425,43889.2
56,64,6,5,214170.6,37984
56,64,9,5,67448,35091.8
56,64,7,5,441335.8,45019.8
56,64,12,5,74567.8,18151.4
56,64,10,5,563252.4,47228
56,64,11,5,487008,42922.6
56,64,13,5,262395,33043.8
56,64,8,5,868137.6,51059.6
56,64,14,5,313779.6,30953.8
56,65,8,5,334988.4,34742.6
56,65,6,5,547927.6,50036.4
56,65,5,5,642252,49279.2
56,65,7,5,483738.8,56432.2
56,65,9,5,428129.2,43724.2
56,65,11,5,167276.6,22338.4
56,65,13,5,76421.4,18569.6
56,65,10,5,251881.2,33473.6
56,65,12,5,250132.2,34370.2
56,65,14,5,173445.2,24037.2
56,66,6,5,371842.4,34988.2
56,66,7,5,413716.6,49677
56,66,9,5,313221.8,36118.2
56,66,10,5,149762.4,32977
56,66,5,5,932100.6,50709
56,66,8,5,753834.2,52738.8
56,66,11,5,446016.2,32803
56,67,5,5,184466.4,24693
56,66,12,5,380284,38457.8
56,67,6,5,108283.2,29004.8
56,66,14,5,386175.6,29413.2
56,66,13,5,474001.8,37031.6
56,67,7,5,424712.4,28319.4
56,67,9,5,223625,37447
56,67,10,5,343042,34165
56,67,11,5,159257.8,35574.6
56,67,8,5,751665.4,50379.2
56,67,14,5,187770.8,19520.4
56,67,12,5,573921.8,40617.6
56,68,5,5,569131.8,56117.8
56,67,13,5,473697.4,35292.2
56,68,6,5,697595,50255.2
56,68,7,5,429470.8,34331.4
56,68,8,5,233356.4,48408.8
56,68,9,5,360149.2,38479.8
56,68,11,5,131952.2,28811
56,68,10,5,576514.4,44239.2
56,68,13,5,205942.4,20463
56,68,14,5,260050,25897.4
56,68,12,5,549290,44250
56,69,5,5,456671.4,56508.2
56,69,6,5,374001.6,34622
56,69,8,5,198702.2,38152.2
56,69,9,5,100832.4,23639.6
56,69,7,5,788383.6,42770.8
56,69,11,5,234490,38017
56,69,10,5,622391.8,42793.2
56,69,13,5,343473.6,38070.2
56,69,14,5,274441.8,32230.8
56,69,12,5,589957.6,44061.6
56,70,5,5,638617.2,44307.2
56,70,8,5,371852.2,42491.6
56,70,7,5,468343,54774.6
56,70,6,5,910474,43210.2
56,70,10,5,317513,34825.2
56,70,9,5,548387.4,50797.8
56,70,12,5,141736,29521.8
56,70,11,5,222258.2,20428.6
56,70,13,5,104461.8,26663.8
56,70,14,5,270510.4,22706.6
56,71,7,5,248709.6,48210.6
56,71,8,5,387895.4,29461.4
56,71,5,5,1262616.8,64478.4
56,71,6,5,1035644.2,62934
56,71,9,5,474697.2,49843
56,71,11,5,434067,40467
56,71,10,5,754042.8,45034
56,71,14,5,129085.8,23862.2
56,71,12,5,397293.2,38620.8
56,71,13,5,408361.8,35779.4
56,72,8,5,48551.2,17481.2
56,72,7,5,394350.4,39837.2
56,72,5,5,647651.4,64288.2
56,72,10,5,45197,23942.4
56,72,6,5,972487.8,60286.8
56,72,9,5,730504.8,35655.8
56,72,11,5,373880.8,43236.6
56,72,13,5,332548,28534.2
56,72,14,5,229085.6,24608.2
56,72,12,5,668878,38392.6
56,73,6,5,395435.2,21452.6
56,73,8,5,124501,22994.4
56,73,5,5,703781,43149.6
56,73,9,5,229116.4,23844.6
56,73,10,5,110736.8,29593.4
56,73,7,5,827420.8,39871.6
56,73,11,5,449719.4,40795.6
56,73,12,5,295291.2,31425.2
56,73,13,5,336445.6,35968.6
56,74,7,5,338151,36884.4
56,74,5,5,980144,49971
56,73,14,5,585052.2,36845.6
56,74,6,5,733302.6,43496
56,74,8,5,489975.2,50000.8
56,74,9,5,238310,26662.2
56,74,10,5,404397.2,30223.4
56,74,12,5,252938.8,35095.2
56,74,13,5,318277.6,31007.6
56,74,14,5,257596.2,28670.8
56,74,11,5,654198.2,40347
56,75,9,5,143412.2,28953.4
56,75,8,5,571137.8,54034.4
56,75,6,5,1232383.8,39184.8
56,75,7,5,897923.8,48838
56,75,5,5,1546065.8,65655.4
56,75,12,5,194952.4,31139.4
56,75,10,5,654053.8,40848
56,75,13,5,209812.8,15968.4
56,75,14,5,261369.2,28179.4
56,75,11,5,673588.6,42369
56,76,5,5,555835.6,51984.2
56,76,6,5,534476.2,47328
56,76,7,5,648940.4,38481.6
56,76,8,5,456697.8,48609.2
56,76,11,5,156489.8,32028
56,76,12,5,145162.4,28115.8
56,76,13,5,99445,15775.4
56,76,10,5,553701,40916
56,76,9,5,785668.8,52410.8
56,76,14,5,229481.4,26657.6
56,77,6,5,345483.8,35498
56,77,7,5,375857.2,28506.2
56,77,10,5,156772.4,21853.2
56,77,9,5,329483,32856.8
56,77,5,5,1166948.6,56259.2
56,77,11,5,102332,16324.8
56,77,8,5,657068.8,42637.4
56,77,12,5,135532.8,19740.2
56,77,14,5,85041.2,20166.4
56,78,7,5,29265.2,9937.6
56,77,13,5,402988.2,35584.4
56,78,5,5,759217.4,48799.6
56,78,10,5,174317.4,41382.8
56,78,9,5,458259.4,42539
56,78,6,5,1174295.2,45731.4
56,78,8,5,838664,53595.6
56,78,12,5,245838,22966.2
56,78,14,5,222627,25998.6
56,78,13,5,381741.6,33984.2
56,78,11,5,863381.4,48914.8
56,79,5,5,794013.2,59045.2
56,79,6,5,832368.4,44325.8
56,79,7,5,765990,54890.6
56,79,12,5,14572.2,10842.8
56,79,8,5,1035062.8,56890.6
56,79,10,5,858034,46395
56,79,9,5,963325.6,50622
56,79,11,5,625330.8,39632.8
56,79,14,5,136470,18505
56,79,13,5,164670,29210.6
56,80,5,5,1100338,56292.8
56,80,6,5,891977.4,51943.8
56,80,7,5,834982,33572.4
56,80,8,5,578990.2,34400.8
56,80,9,5,598639.4,50344.4
56,80,13,5,130363,23732
56,80,11,5,303608,31165
56,80,10,5,570222.6,35558
56,81,5,5,11457,18034.2
56,80,14,5,445748.4,34747.2
56,80,12,5,672609.4,38289.4
56,81,6,5,594537,52166.4
56,81,8,5,300129.4,30246
56,81,7,5,737991.4,41923.2
56,81,9,5,451629.6,34933.6
56,81,10,5,497636.8,24251.6
56,81,11,5,382843,27605.2
56,81,12,5,385762.8,42807.2
56,81,13,5,269115.2,22129.2
56,81,14,5,296943.6,34959.2
56,82,5,5,507685.4,24675.6
56,82,7,5,397804.6,32802.6
56,82,8,5,577778.6,48402
56,82,10,5,203627,27670.6
56,82,6,5,1304978.2,43486.4
56,82,11,5,486033,46615.4
56,82,9,5,976399,48385.4
56,82,12,5,518682.8,39998.8
56,82,14,5,393861.6,29677.6
56,82,13,5,576495.2,43056.6
56,83,6,5,284799.8,41821.4
56,83,5,5,1191543,52379.2
56,83,10,5,104207,22683.8
56,83,7,5,579242.8,47954.4
56,83,9,5,316158,37007
56,83,8,5,627408.8,47679.6
56,83,13,5,236127,28119.8
56,83,11,5,511982,30047.6
56,83,14,5,338161.8,30326.6
56,84,5,5,1339309.6,45436.2
56,84,6,5,773989.6,51457.4
56,83,12,5,1005410.4,46712
56,84,8,5,744464.6,45253.6
56,84,10,5,117298.4,25382
56,84,7,5,1198387.4,44708.4
56,84,9,5,341262.4,35689.4
56,84,11,5,94786.2,28836.4
56,84,14,5,108898,25144.2
56,84,12,5,421972.8,24382
56,85,5,5,818619.2,43658
56,85,6,5,749466.8,49853.2
56,84,13,5,800087.8,34300.6
56,85,8,5,347689.4,49420
56,85,7,5,848090,47763
56,85,9,5,467257,33708.8
56,85,11,5,439703.8,39186.2
56,85,13,5,327202.8,33381.2
56,85,10,5,750478.8,43275.6
56,85,12,5,493714.8,26353.8
56,85,14,5,553832.8,39910
56,86,7,5,635891.8,34317.6
56,86,5,5,989027,52422
56,86,6,5,1023230,49992.4
56,86,8,5,883696.6,42281.4
56,86,9,5,408909.6,30169.2
56,86,14,5,19653.8,12065.8
56,86,13,5,239025.8,13037.2
56,86,11,5,579340,34941.2
56,86,10,5,800994,39615.4
56,86,12,5,720458.8,38737.4
56,87,5,5,840113.4,47169.8
56,87,6,5,1262517.8,44703
56,87,7,5,1241360.6,41361.6
56,87,9,5,686690.6,44584.6
56,87,8,5,1089889,40188.2
56,87,10,5,664214,37261.8
56,87,11,5,430186.6,41575
56,87,12,5,435340.4,30102.6
56,87,14,5,400594.6,27248.8
56,87,13,5,561425,29582.6
56,88,5,5,1153803.6,28822.8
56,88,6,5,1135040.6,49499
56,88,8,5,681337.2,36222.6
56,88,10,5,377928.8,25024.8
56,88,7,5,1027021.6,41892
56,88,9,5,614912.4,30852
56,88,14,5,80656.4,14773.8
56,88,13,5,162259.4,22543.2
56,88,11,5,271368.8,24423
56,89,5,5,327366.2,30695
56,88,12,5,460224.6,42003.2
56,89,6,5,746614.8,42919.8
56,89,7,5,688427.4,33264.6
56,89,8,5,607507.2,30875.8
56,89,10,5,253311.8,33017.8
56,89,11,5,21160.2,13589.8
56,89,9,5,786045.2,47322
56,89,14,5,98655.4,21252.4
56,90,5,5,305862,25016.4
56,89,13,5,263497,21635.2
56,89,12,5,425583.8,31941.8
56,90,8,5,304865.6,21926.4
56,90,10,5,0,3187.6
56,90,6,5,945037.6,31174.8
56,90,12,5,361542.8,21394.4
56,90,9,5,762268.4,43936.8
56,90,13,5,117427.4,23387.6
56,90,11,5,517413.2,35562.6
56,90,7,5,1774390.4,45094
56,90,14,5,373918.6,26397.4
56,91,6,5,534046.8,41451.6
56,91,5,5,747144,40895.6
56,91,7,5,668794,43005.2
56,91,8,5,745529.2,30169.4
56,91,9,5,686713.4,29535.4
56,91,13,5,14803.6,11161
56,91,12,5,296085.6,34547.2
56,91,11,5,675184.8,36790.4
56,91,14,5,207584.8,18322.8
56,91,10,5,1295194.4,40218.6
56,92,7,5,378204.8,37222.2
56,92,6,5,820992.8,47214.4
56,92,5,5,1273518.4,45088.8
56,92,8,5,656997.8,40455.6
56,92,9,5,425987.8,25860.2
56,92,11,5,159561.8,28534.8
56,92,10,5,904541,36818
56,93,5,5,697772.4,34289.6
56,92,13,5,486749.2,33263
56,92,12,5,772954.4,41259.6
56,92,14,5,711375.2,39242
56,93,8,5,177590,29886.6
56,93,6,5,601339,47133.4
56,93,10,5,266497.4,36376.2
56,93,9,5,604937.2,42287
56,93,7,5,1104333.2,42708.2
56,93,11,5,421537.8,35222.6
56,93,12,5,445692.8,40117.8
56,94,5,5,275957.2,49882.4
56,93,14,5,326168.2,18920.2
56,93,13,5,461322.6,36393.8
56,94,8,5,104685.8,25035.4
56,94,6,5,1088221.6,36364.4
56,94,7,5,1340166,43048.2
56,94,12,5,111586.6,30416
56,94,9,5,697445.6,41661.2
56,94,10,5,484993.2,43887.6
56,94,11,5,534867.8,41489.4
56,94,13,5,347615.4,29192.6
