"buyerDelay","sellerDelay","gap","successes","deviation","variance"
37,42,5,5,285586.4,37959
37,42,7,5,407512,49194.2
37,42,8,5,425817.6,50226.8
37,42,6,5,642436,62682.4
37,42,9,5,322811.2,49712.6
37,42,10,5,350396.8,44949.2
37,42,12,5,104583.2,30418.4
37,42,11,5,174671.4,33529.6
37,42,13,5,214894.2,25779.8
37,42,14,5,268656,34099.4
37,43,7,5,283709.8,47104.6
37,43,6,5,468948.4,63636.8
37,43,8,5,236218.6,38390.4
37,43,5,5,679935.6,64930.6
37,43,9,5,365564.2,45390.6
37,43,10,5,202845.8,34711.6
37,43,13,5,49638.4,14518.4
37,43,11,5,256042.4,31757.2
37,43,12,5,319938.8,45770.4
37,43,14,5,104679.8,17835.4
37,44,7,5,29359.8,19919
37,44,5,5,489180.4,55143.4
37,44,8,5,322427.8,36242.2
37,44,6,5,525035.8,56856
37,44,9,5,341066.6,31405.6
37,44,11,5,87679,31153.8
37,44,10,5,428772.8,39354
37,44,12,5,147088.2,30748.2
37,44,13,5,266722,28611.4
37,44,14,5,206715,30844.4
37,45,6,5,146529.4,23368.8
37,45,7,5,59727.6,29809.4
37,45,5,5,704474,50389.8
37,45,11,5,95576.2,32524
37,45,9,5,319954.6,48345
37,45,8,5,348749.8,38523.2
37,45,10,5,320984,42838.8
37,45,12,5,232265,31234.4
37,46,5,5,147762.8,48511.8
37,45,13,5,251875.2,27795.6
37,45,14,5,249116.4,24803
37,46,6,5,439970,43852.4
37,46,9,5,35936.4,23301.2
37,46,7,5,316620.8,41978
37,46,10,5,252272,35775.8
37,46,13,5,1168.4,5668
37,46,8,5,495578.6,46993.4
37,46,12,5,54271.6,17651.6
37,46,11,5,345907.4,38562.4
37,47,5,5,253893.4,53063
37,47,6,5,331608.4,40401.4
37,47,8,5,207923.6,39438
37,46,14,5,343698.2,28921.4
37,47,7,5,588401.4,51563.4
37,47,9,5,200408.2,29653.8
37,47,12,5,147166.4,34838
37,47,10,5,385153,43034.4
37,47,13,5,108846,24572.6
37,47,11,5,281517.6,37064
37,47,14,5,204022.6,32201.4
37,48,7,5,135558.4,27357
37,48,8,5,163246,22650.8
37,48,6,5,453404.4,63222.8
37,48,5,5,597070.4,63747
37,48,11,5,122179.4,35370
37,48,10,5,203510.8,31906
37,48,9,5,380782.4,39771
37,48,13,5,146495.2,25792.2
37,48,14,5,56140.8,16166.2
37,48,12,5,251393.4,35546.2
37,49,6,5,499683.8,60734
37,49,7,5,355470.8,53421.4
37,49,9,5,235318.4,30538.2
37,49,5,5,784320.6,69369
37,49,8,5,377186.4,50525.2
37,49,12,5,143196.8,32924.8
37,49,14,5,86562.2,21810.2
37,49,13,5,266478.2,42933.4
37,49,10,5,510328.8,44711.2
37,49,11,5,460482.2,39128.4
37,50,7,5,187401.4,30097.4
37,50,9,5,241601.6,45618.6
37,50,5,5,719653.8,65439
37,50,6,5,613284.6,59027.2
37,50,8,5,590838.4,54674.8
37,50,10,5,174020.8,41042.4
37,50,11,5,218807.8,27212
37,50,13,5,139696.4,34835.8
37,50,14,5,262337.6,25598
37,50,12,5,498614.4,48432
37,51,5,5,384065.4,55351.4
37,51,7,5,266408.4,26894.2
37,51,8,5,168780.8,21430.8
37,51,6,5,579542.6,48568.2
37,51,11,5,86157.8,29647.4
37,51,10,5,218722.6,19613.8
37,51,9,5,360685,41300.2
37,51,13,5,148481,31937.4
37,52,5,5,88911.2,38808.2
37,51,12,5,237316,36541
37,52,6,5,355680.4,58389.2
37,51,14,5,302406.2,41162.4
37,52,8,5,218680.4,46342.8
37,52,9,5,345296.2,38576.4
37,52,7,5,625588.8,52271.8
37,52,11,5,223044.2,31022
37,52,10,5,329854.6,36856.6
37,52,12,5,152991.8,29431
37,52,13,5,177240,37827.4
37,52,14,5,65571.4,22964.4
37,53,8,5,90062.6,20113.2
37,53,6,5,350260.6,53025.6
37,53,7,5,398279.4,50577
37,53,5,5,545590.2,66373
37,53,9,5,335299.2,38349.6
37,53,13,5,130078.2,27774.2
37,53,12,5,155620,28002.8
37,53,14,5,81399.4,25769.6
37,53,11,5,300061.4,31943
37,53,10,5,447714.2,50352
37,54,5,5,436000,52587.8
37,54,6,5,342402.2,47701.2
37,54,9,5,583763.4,45331
37,54,8,5,748127.4,57446
37,54,11,5,301721.4,42504.6
37,54,7,5,934060.2,58665
37,54,10,5,455375,51424
37,54,12,5,60812,25505.8
37,54,13,5,14233.2,10330.4
37,54,14,5,208020.6,28209.2
37,55,6,5,257672.8,34781
37,55,5,5,726815.4,57998.2
37,55,7,5,589228.2,49616
37,55,9,5,221128.6,40189.8
37,55,10,5,217350.8,35852.4
37,55,8,5,809626,52650
37,55,11,5,273251.6,35094.2
37,55,12,5,161506.8,25034.4
37,55,14,5,71270.6,19852.2
37,55,13,5,179994.6,25224
37,56,7,5,24526.8,25925.8
37,56,6,5,249036.8,25076.2
37,56,9,5,117522.6,31436.2
37,56,8,5,462956.8,38981.8
37,56,10,5,354651,43057.6
37,56,12,5,284168,30538.6
37,56,11,5,415877,33328.4
37,56,13,5,147136.2,29285
37,56,5,5,1112034,66469.4
37,57,5,5,294542.2,51234.8
37,56,14,5,241872,25872.8
37,57,6,5,429394.4,40066
37,57,8,5,364206,41712.4
37,57,7,5,653896,50190.2
37,57,9,5,289204.2,36229
37,57,10,5,254046.8,42746.8
37,57,11,5,181704.6,24473.2
37,57,12,5,195853.4,18104.8
37,57,13,5,155754.4,36233.8
37,57,14,5,80671,20841.2
37,58,5,5,489690,56579.4
37,58,6,5,470638,48284.8
37,58,7,5,451623,56146.2
37,58,9,5,371257.8,44658
37,58,11,5,178914,24062
37,58,10,5,319399.4,33523.4
37,58,12,5,141675.6,32387.8
37,58,8,5,753445.4,61942
37,58,13,5,128978.4,29832
37,58,14,5,152998,18060.8
37,59,6,5,448554.4,53659
37,59,8,5,304339,40833
37,59,5,5,559300.4,55328
37,59,7,5,529675.4,54697
37,59,9,5,471777.4,51115.8
37,59,11,5,217891,33471.2
37,59,12,5,277811.6,34949.6
37,59,10,5,356742,31309.2
37,59,13,5,454081.2,36459.4
37,59,14,5,202055.2,26037.8
37,60,5,5,456847.4,37285.2
37,60,6,5,393144.8,42910
37,60,8,5,247161,36395.4
37,60,10,5,177901.2,35737.6
37,60,11,5,115434.2,26069
37,60,7,5,832287.4,62893.8
37,60,9,5,509907.4,45732.6
37,60,14,5,33125,18444.2
37,60,12,5,304427,39237
37,60,13,5,246984.8,28528
37,61,5,5,357434.8,31766.4
37,61,6,5,415617.8,46722.4
37,61,8,5,349487.6,46027.6
37,61,9,5,483706,38501.6
37,61,7,5,860310.4,55311
37,61,10,5,449866.8,34840.6
37,61,11,5,385585,38145.8
37,61,12,5,187832,40032.8
37,61,13,5,74129.2,19339.4
37,61,14,5,112989.4,23549.4
37,62,7,5,438601,51587
37,62,5,5,779496,57927.4
37,62,8,5,407583.8,45618.4
37,62,6,5,829289,53415.8
37,62,9,5,503105.2,40913.8
37,62,12,5,10706.8,14788
37,62,11,5,240542.8,39776.2
37,62,14,5,134281.4,21336.6
37,62,10,5,532323.6,51256.8
37,62,13,5,299764.6,41250.6
37,63,9,5,167877.8,30121.4
37,63,6,5,499768.2,50168.4
37,63,7,5,363201,36600.6
37,63,5,5,981284.4,59605.6
37,63,8,5,440709.6,38050.2
37,63,11,5,276688.4,32029.2
37,63,10,5,441499.6,45632
37,63,13,5,314024,36843.8
37,63,12,5,497065.6,45792.8
37,63,14,5,417274.8,34154.8
37,64,7,5,72767.2,25737.6
37,64,6,5,722075.8,65980.8
37,64,8,5,655278.2,56646.8
37,64,10,5,469240.4,36612
37,64,9,5,701821.6,51096.2
37,64,5,5,1597700.4,67240.2
37,64,12,5,126288.4,21644
37,64,11,5,456925.8,40183.8
37,65,7,5,119632.4,24499.6
37,64,14,5,258100.2,30225.4
37,64,13,5,421096.4,38940.2
37,65,6,5,381915.4,45187
37,65,9,5,118948.8,29137.2
37,65,5,5,675276.4,51442.6
37,65,8,5,261069.2,32888.2
37,65,10,5,193715,22936.2
37,65,11,5,308240,31717.8
37,65,13,5,173665,25361.8
37,65,12,5,435206,36576.8
37,65,14,5,365777.8,26599.6
37,66,5,5,556359.6,54650.6
37,66,6,5,634029,66062.8
37,66,9,5,188755.4,40759.8
37,66,7,5,708727.8,52857.2
37,66,10,5,418348.2,49524.8
37,66,8,5,632587.8,53326.4
37,66,14,5,49747.6,23477.6
37,66,12,5,349430.4,35654
37,66,11,5,478831,47728.2
37,66,13,5,252958.4,22475.4
37,67,6,5,464987.6,42387
37,67,5,5,816025,69309
37,67,9,5,432865.8,34361.4
37,67,8,5,700082.4,50196
37,67,7,5,822321.8,50368
37,67,11,5,253607.8,32067.8
37,67,13,5,87668.4,19837.4
37,67,14,5,68833.6,13967.6
37,67,12,5,337354.2,36862
37,67,10,5,642990.8,50672
37,68,8,5,424370.8,39222.8
37,68,9,5,339969.4,22472.6
37,68,5,5,1060786.6,57729.4
37,68,6,5,920513.4,51269.4
37,68,7,5,898444.2,60106.2
37,68,13,5,152263,21618.6
37,68,10,5,461466.8,34994.2
37,68,12,5,453721.2,37454.4
37,68,14,5,265091.2,26174.6
37,69,5,5,186746.6,37061.4
37,68,11,5,783969.6,42845.6
37,69,6,5,268561.4,35241.8
37,69,7,5,324043.2,37181.2
37,69,8,5,449594.2,37096.6
37,69,11,5,239119.6,18072.2
37,69,12,5,36815,15094
37,69,10,5,377467,41253.8
37,69,9,5,616264.8,47089.2
37,69,13,5,254368.2,33008.8
37,69,14,5,232915.6,22910.4
37,70,7,5,380496,43289.4
37,70,6,5,650650.2,61953.6
37,70,8,5,249026.4,40966
37,70,5,5,1003580.8,62279.4
37,70,9,5,402164.8,38140.2
37,70,11,5,316143.8,24644.4
37,70,10,5,523739.8,42029.6
37,70,13,5,265031.2,34693.2
37,70,12,5,516671.8,31719.8
37,70,14,5,180244,24843.8
37,71,5,5,217127.2,48684.6
37,71,9,5,77866.6,23937.4
37,71,8,5,270750.6,31760.4
37,71,7,5,449547.4,49195.2
37,71,6,5,824018.2,60012.4
37,71,11,5,317743.6,34878
37,71,10,5,602858.8,52885.6
37,71,13,5,227482.4,26312.8
37,71,12,5,557722.4,39691.2
37,71,14,5,176854.6,32196.4
37,72,6,5,194653,36660.8
37,72,7,5,112636.8,35891.4
37,72,5,5,588374.2,40332.6
37,72,8,5,386692.4,45644
37,72,11,5,317404.4,26237.2
37,72,12,5,141717,28791.2
37,72,9,5,415265.8,41015
37,72,10,5,541305.4,51646.4
37,73,5,5,231568.8,43595.6
37,72,14,5,203103.6,17724.2
37,72,13,5,285932.4,32814
37,73,6,5,661252.2,55754.6
37,73,7,5,439758.6,40212.2
37,73,8,5,490659.6,43072
37,73,11,5,360356.6,38339.4
37,73,9,5,739724.4,52851.4
37,73,12,5,398956.6,30075.2
37,73,10,5,741157.6,35701.2
37,73,13,5,261182,28003.6
37,74,5,5,165190.2,28686.2
37,74,7,5,254416,39262
37,74,6,5,542066.6,55102.8
37,73,14,5,402708.8,40282.4
37,74,10,5,104896.8,31302.8
37,74,9,5,502235.6,41985.2
37,74,8,5,750728.8,51270.8
37,74,13,5,140158.2,25497.8
37,74,12,5,469964.4,37026.4
37,74,11,5,778415.8,48769.8
37,74,14,5,619125.8,40506.4
37,75,6,5,774192.2,54147.6
37,75,5,5,1189180,57061.2
37,75,7,5,601038.4,56219.8
37,75,8,5,474354.6,34231.6
37,75,10,5,223603.6,38930.8
37,75,12,5,348912.8,30099.4
37,75,11,5,391053.2,32029.4
37,75,9,5,723956.4,46649.2
37,75,14,5,191590.8,37335.2
37,75,13,5,674149.4,40025.8
37,76,6,5,461480.8,43659.8
37,76,5,5,821591.4,33863.6
37,76,8,5,390747.4,38447
37,76,9,5,419364.6,33318.8
37,76,7,5,809947.4,47240.2
37,76,10,5,247571.4,16959
37,76,14,5,206634,22180.4
37,76,13,5,105953.8,23331.4
37,76,11,5,402593.6,35307.4
37,76,12,5,461802.6,38488.6
37,77,5,5,620260.6,49031.4
37,77,7,5,628942.4,47455.6
37,77,8,5,847939.2,50311
37,77,9,5,586241,48666.4
37,77,6,5,1094388.8,53351
37,77,10,5,493384.4,29078.6
37,77,12,5,142902.6,28313.4
37,77,11,5,631057,38172
37,77,14,5,311670.4,31307.4
37,78,6,5,575454.2,45361.6
37,78,5,5,1023762.4,47083
37,77,13,5,802805,48811.8
37,78,7,5,755578.6,62628.2
37,78,11,5,97082.2,29242
37,78,12,5,7650,11028.4
37,78,9,5,509738.2,42945.4
37,78,8,5,1168405,53967.6
37,78,13,5,128603,22145.6
37,78,14,5,114794.8,24452.6
37,78,10,5,788593,40328.6
37,79,5,5,315659.4,36183.2
37,79,9,5,414126.4,39720.4
37,79,10,5,448158,31406.2
37,79,6,5,1313136.6,43996.4
37,79,7,5,1034872.8,48418
37,79,8,5,1034975,56579.8
37,79,12,5,181585.8,37894.4
37,79,13,5,98047.6,28193.6
37,79,14,5,68672.6,17472
37,79,11,5,620759.4,39082
37,80,5,5,661453.4,51134.6
37,80,8,5,205956.4,41170
37,80,6,5,689751,44579.6
37,80,9,5,528913.2,29937.8
37,80,10,5,231391.6,26409
37,80,7,5,1222221.2,55315.8
37,80,11,5,410179.2,33646
37,80,14,5,104483,19191.2
37,80,13,5,317666,26226.8
37,80,12,5,879880,38767.8
37,81,6,5,739977.6,37425.6
37,81,5,5,872517.8,60457.4
37,81,7,5,787929.6,42572.8
37,81,8,5,597294.8,46180.4
37,81,10,5,275549,29471
37,81,11,5,464483.8,41877
37,81,9,5,757026.4,48443
37,81,13,5,491230.4,36567.6
37,81,14,5,335344.4,24721
37,82,5,5,675974,44526
37,81,12,5,850587.2,45472.4
37,82,6,5,606823.2,44128.2
37,82,8,5,346572.6,39911.2
37,82,7,5,640178.6,44006.6
37,82,13,5,457538.4,20440.8
37,82,11,5,357389.8,20162.6
37,82,10,5,632075,34893.8
37,82,9,5,646312.4,23635.2
37,82,12,5,287511.8,38160.4
37,82,14,5,220478.2,26742.4
37,83,6,5,275243,42771.8
37,83,5,5,772362,48835
37,83,8,5,590358,51252.2
37,83,7,5,905782.2,31502.2
37,83,9,5,481363.8,48217
37,83,10,5,488142.2,29277.2
37,83,11,5,481181.4,25538.2
37,83,14,5,174894.8,23680.8
37,83,13,5,575124.8,31175.6
37,83,12,5,409443.4,38144.8
37,84,5,5,817138.4,57403.2
37,84,7,5,720476,54008.6
37,84,8,5,623049,28412.8
37,84,9,5,650138.6,45961.6
37,84,10,5,349123.8,32522.4
37,84,6,5,1413499.8,61377.8
37,84,14,5,127263.2,22318.2
37,84,12,5,361929.2,38554.4
37,84,11,5,561710.2,32717
37,84,13,5,378139.2,29134.8
37,85,5,5,1015646.8,43957.4
37,85,7,5,441567.4,30911.8
37,85,6,5,782577,43718
37,85,9,5,363340,27818.4
37,85,10,5,509085,32905.2
37,85,8,5,929164.8,35072
37,85,11,5,407911.4,34405.2
37,85,13,5,515887.8,27521.6
37,85,12,5,503630.6,30933
37,85,14,5,146097,22635.2
37,86,6,5,386056,44036.4
37,86,5,5,799063.8,44273.4
37,86,7,5,564987.8,26443.4
37,86,8,5,632631.8,52707.8
37,86,12,5,151426.2,16332.2
37,86,10,5,678625.6,41304
37,86,11,5,530586.6,34670.2
37,86,9,5,1007773.6,44930.8
37,86,13,5,214274.8,26663.8
37,86,14,5,456309.8,28601.4
37,87,6,5,599564.2,36757.4
37,87,8,5,424908,25276.2
37,87,7,5,654130.2,42341.4
37,87,5,5,1341468.6,51806
37,87,13,5,241929.6,20282.4
37,87,10,5,484850.6,43590.2
37,87,9,5,860730,47583.8
37,87,11,5,717624.2,44645.4
37,87,12,5,637496.6,39869.8
37,87,14,5,241681.8,21867.2
37,88,8,5,339829.6,39474.6
37,88,5,5,1144433.8,51624.2
37,88,7,5,908024,53186.4
37,88,9,5,828447.8,46206.8
37,88,6,5,1675288.8,49930.6
37,88,10,5,481278.4,37903
37,88,14,5,285118.2,17106.6
37,88,13,5,176515.8,19162
37,88,11,5,605774.8,35560.6
37,88,12,5,622519,29193.8
37,89,5,5,826826,51475.2
37,89,8,5,296622.4,38670.6
37,89,6,5,1050776,54360.4
37,89,9,5,596428.8,48991.8
37,89,7,5,1084949.4,53011.2
37,89,11,5,184769.8,29588.6
37,89,10,5,292121.6,42450
37,89,12,5,46820.2,18431.6
37,89,13,5,51957,19401.4
37,89,14,5,180207.6,15648.2
37,90,6,5,995309.8,40886.4
37,90,9,5,204674.6,32981.4
37,90,5,5,1438960,50284
37,90,7,5,1140868.4,42902.8
37,90,8,5,970142.6,33462.6
37,90,10,5,128301.2,32040.6
37,90,11,5,305446,25246.8
37,90,13,5,54897.8,17068.8
37,90,14,5,108834.6,17299.4
37,91,7,5,428026.6,42549.6
37,91,8,5,318934.8,29151.4
37,91,5,5,1101038.2,39031.8
37,90,12,5,720666,40226.8
37,91,6,5,855857.6,46406.8
37,91,10,5,243772.4,30032
37,91,11,5,240395.2,32501.4
37,91,12,5,238917.8,33520.6
37,91,14,5,105817.8,19510
37,91,13,5,367817.6,33898.6
37,91,9,5,730462.6,46355.2
37,92,6,5,612989.6,46955.2
37,92,5,5,1040331.2,38925.4
37,92,8,5,381534,50555.6
37,92,9,5,533944.2,41616
37,92,11,5,121590.2,27602
37,92,12,5,127095.8,25102.6
37,92,10,5,276716,31802.8
37,92,7,5,1158728,40169.4
37,92,13,5,121572.8,14456
37,92,14,5,330449.4,19462.8
37,93,7,5,600543.6,46053.8
37,93,6,5,833920.6,37695.4
37,93,5,5,1062883,45628.2
37,93,8,5,663624.2,37538
37,93,10,5,272529.8,40690.6
37,93,9,5,615798.2,42956.4
37,93,14,5,94153.2,17452.2
37,93,12,5,478521.6,38141.4
37,93,13,5,414733,34978.2
37,93,11,5,757581.2,39483.6
37,94,8,5,408996.2,21341.8
37,94,5,5,1758460.6,46796.2
37,94,7,5,1233028.6,40314.6
37,94,6,5,1527838.8,40682.4
37,94,9,5,1051249.8,34691.2
37,94,13,5,24944.2,13147.4
37,94,12,5,198143.2,21137.6
37,94,10,5,944552.6,43592.6
37,95,5,5,268405,12548.6
37,94,11,5,693044.4,38531.8
37,94,14,5,402495.6,26745.8
37,95,6,5,426998.2,28089.2
37,95,7,5,152582.2,33623.6
37,95,9,5,84084.4,32658.6
37,95,8,5,896116.2,37026.6
37,95,12,5,235123.8,22979.4
37,95,10,5,617913.2,33299.8
37,95,13,5,318406.6,25042.4
37,95,11,5,669349.6,41486.6
37,95,14,5,340969.2,37121.6
37,96,5,5,1096325.8,39724.2
37,96,6,5,899389.6,46750.8
37,96,7,5,863100.6,29882.2
37,96,9,5,575197.2,24732.8
37,96,8,5,1069487.6,28230.8
37,96,11,5,224195.6,35301.6
37,96,10,5,564446.2,38162
37,96,12,5,322513,41577.2
37,97,5,5,401974.8,31854.4
37,96,13,5,292780,35575
37,96,14,5,301283.6,25955.4
37,97,7,5,487458.4,39024.6
37,97,6,5,1099617.2,34629.6
37,97,10,5,327114.8,26152.8
37,97,11,5,357366.2,29982.2
37,97,9,5,916217,43536.6
37,97,8,5,1338432.2,36913.6
37,97,14,5,478261.2,22034.4
37,97,13,5,475167.2,26736
37,97,12,5,1018169.4,33982.4
37,98,5,5,838360.4,42304
37,98,6,5,380255,38885.8
37,98,9,5,108397.6,23869.2
37,98,10,5,212448.6,27278
37,98,7,5,968475.4,41771.2
37,98,11,5,464647,36644.4
37,98,8,5,1021714.8,34251.2
37,98,14,5,76258,20328.8
37,98,12,5,423194.4,36652.4
37,99,5,5,260121.4,44870.6
37,98,13,5,635915.2,35642.2
37,99,7,5,672852.8,41143.2
37,99,8,5,661816.4,29126
37,99,6,5,1402666,40502.2
37,99,10,5,454418.2,24389.2
37,99,13,5,32729.4,13992.8
37,99,9,5,1095258.2,41456.4
37,99,11,5,385646,23765.4
37,99,12,5,557791.6,29191.2
38,0,5,0,4647553,4438159.4
37,99,14,5,254702,32588.8
38,0,7,0,4139829.4,4414705.8
38,0,8,0,2509405.8,4769001.8
38,0,9,0,2244197.6,4057223.4
38,0,11,0,1989131.4,3736566.4
38,0,12,0,1901956,3362157.6
38,0,13,3,2110121.2,1164666.2
38,0,10,0,4435448.8,2561921.8
38,1,6,0,3284736.2,5553758.8
38,0,14,4,1862397.2,619174.4
38,1,5,0,4931574.2,4814413.6
38,0,6,0,4423592.6,4447753.6
38,1,8,0,3833535.2,3924586.4
38,1,7,0,5505615.4,3633011.2
38,1,12,1,1515433.8,2904583.2
38,1,13,4,739604.4,1085905.2
38,2,5,0,1026722.8,2167586.4
38,1,10,0,4620280,3156812.8
38,1,9,0,4749476.2,3109195.8
38,2,6,3,585374,1261084.6
38,2,7,4,325677,737511.8
38,2,8,5,185408.2,412656.4
38,1,14,4,1874349.4,497926.4
38,2,9,5,120884.6,234244.6
38,2,10,5,167257.4,403379.6
38,2,12,5,129668.2,340557.4
38,2,11,5,142468.6,383277.2
38,2,13,5,139729,391746.2
38,2,14,5,214520,535340.8
38,3,5,5,61369.8,83015.4
38,3,6,5,104762.6,97604.4
38,3,7,5,63745.2,84816
38,3,8,5,28959.8,68791.8
38,3,9,5,56609,82017.2
38,3,10,5,46693.8,75402.2
38,3,11,5,59074.4,73963.2
38,3,12,5,31367.6,72406.2
38,3,13,5,30157,95205.2
38,3,14,5,38841.6,46816.4
38,4,5,5,56112.4,66083.4
38,4,6,5,64424.4,74808.6
38,4,7,5,42408.4,68911.8
38,4,8,5,46667.2,51330.2
38,4,9,5,51734.8,51271.6
38,4,10,5,64444.4,67138.6
38,4,11,5,26681,40431.2
38,4,12,5,21560.2,37758.8
38,4,13,5,35789.8,55565.6
38,4,14,5,17618.8,44074.8
38,5,5,5,52731.4,56782.8
38,5,6,5,51329.4,55962
38,5,7,5,74755.8,55029.4
38,5,8,5,60690.4,47147
38,5,9,5,90046.8,57115.2
38,5,10,5,43762,44496
38,5,11,5,36164.4,38602
38,5,12,5,42191,49604
38,5,13,5,44416,49671.6
38,5,14,5,17863.6,38170.6
38,6,5,5,69119,59659.8
38,6,6,5,68597.4,59239.4
38,6,7,5,78686.4,52761.6
38,6,8,5,99212.4,58125.8
38,6,9,5,55950,61111.2
38,6,10,5,22444.8,39120.4
38,6,11,5,57462.2,56388.2
38,6,12,5,45032,40144
38,6,13,5,19206,34712.6
38,6,14,5,17157.6,38931
38,7,5,5,78048.6,52486
38,7,6,5,24417.8,42297
38,7,7,5,97345.8,58454
38,7,9,5,65624.8,43041.6
38,7,8,5,64862.6,39935.6
38,7,10,5,62506.2,41097.2
38,7,11,5,48201,38662
38,7,12,5,40497.8,34922.6
38,7,13,5,30212.6,43724.8
38,7,14,5,23216.2,42363.2
38,8,5,5,72679.2,48673
38,8,7,5,99367.6,54471.2
38,8,6,5,158285.8,63008.2
38,8,8,5,62071.4,36598.6
38,8,9,5,54087.8,35932.4
38,8,10,5,84115,47997.8
38,8,11,5,18695,30784.4
38,8,12,5,48128.6,31365
38,8,13,5,27428.6,27767.4
38,8,14,5,32094.8,32469.4
38,9,5,5,191867.2,69937
38,9,6,5,37492.6,32742.2
38,9,7,5,64585.2,44414
38,9,8,5,104500,49878.6
38,9,9,5,114885.2,45355
38,9,10,5,51893.2,39686.4
38,9,11,5,38845.6,26601.4
38,9,12,5,43789.8,42279.4
38,9,14,5,34399.8,26173
38,9,13,5,36664.6,30768.8
38,10,5,5,131632.6,62440.2
38,10,6,5,70869.4,48155.8
38,10,7,5,163265.8,63664.8
38,10,8,5,87553.2,42777.2
38,10,9,5,55441.2,34413.4
38,10,10,5,119533.4,45294
38,10,11,5,67716.4,39214.6
38,10,12,5,61022.6,30975.4
38,10,13,5,50400,32077.2
38,10,14,5,54207.2,35203
38,11,5,5,124087.2,60461
38,11,6,5,111579.6,48666.4
38,11,7,5,75247,42665
38,11,8,5,63832.2,38942.6
38,1,11,1,5337920.8,1359940
38,11,10,5,22798.8,29250.8
38,11,9,5,179339.2,51151
38,11,11,5,69169,34799.4
38,11,13,5,61652.6,32308.8
38,11,12,5,45925,34911.8
38,11,14,5,41756.4,26735.6
38,12,5,5,176021,64767
38,12,6,5,61584.2,47243.8
38,12,7,5,88449.6,49623.2
38,12,8,5,158010.6,50432.4
38,12,9,5,139463.6,55731
38,12,10,5,32329.8,34100.4
38,12,11,5,24369.2,27641.6
38,12,12,5,41672.8,35608.8
38,12,13,5,49541.8,31068.4
38,12,14,5,84801.4,36419.6
38,13,5,5,185843.6,59372.6
38,13,6,5,149308.2,50316.4
38,13,7,5,98178.8,50223
38,13,8,5,132598.2,42585.6
38,13,9,5,161406,49776.6
38,13,10,5,65471.2,29380.8
38,13,12,5,66929.8,37081.4
38,13,11,5,128848.8,39011.8
38,13,13,5,25331.4,25816.4
38,13,14,5,120533.8,35791.2
38,14,6,5,127792.6,42529.2
38,14,7,5,50360.8,33059.8
38,14,5,5,349079.2,70227
38,14,8,5,74496.2,39838
38,14,9,5,145596.8,49945.4
38,14,11,5,59848.2,33053.2
38,14,12,5,20679.2,23560.4
38,14,10,5,168530.8,47270.8
38,14,13,5,82197,42894.6
38,14,14,5,72752.8,42089
38,15,5,5,131279.4,51848.6
38,15,6,5,92368.6,44313.8
38,15,7,5,122364.8,39013.2
38,15,8,5,72903.6,40207.6
38,15,9,5,92722.2,38935.6
38,15,11,5,8752.2,22138.6
38,15,10,5,83592.2,37460
38,15,13,5,10659,22503.4
38,15,12,5,73546,36383.8
38,15,14,5,48112.6,23598.4
38,16,5,5,124061,46598.6
38,16,6,5,214103.2,59972.6
38,16,8,5,82225.2,35921
38,16,7,5,77813,39929.8
38,16,9,5,74760.8,38144.2
38,16,11,5,57224.6,30459.8
38,16,10,5,106572.4,37224.8
38,16,13,5,47660.4,26554.4
38,16,12,5,95274,32348.6
38,16,14,5,5168.8,17170.6
38,17,6,5,117927.2,51515.6
38,17,5,5,127895.2,44849.8
38,17,7,5,16623.8,29215.2
38,17,8,5,131209.4,38408.4
38,17,9,5,92047.4,32969
38,17,11,5,19959,23497.6
38,17,10,5,112206.8,42730
38,17,13,5,37888,24964
38,17,12,5,120713,36755.2
38,17,14,5,105395.4,30899.4
38,18,5,5,134939.4,42851.2
38,18,8,5,33600.8,30147.4
38,18,6,5,235084.4,54514.8
38,18,7,5,166573.4,44978
38,18,11,5,94967.6,35618.8
38,18,10,5,69680,32336.2
38,18,9,5,210404.8,51664.2
38,18,13,5,170151.8,39545.4
38,18,12,5,213978.4,42567.6
38,18,14,5,59071.4,25672.4
38,19,5,5,90215.6,50803.4
38,19,6,5,202282.4,49902
38,19,8,5,84064.4,33822.6
38,19,7,5,209956.4,50560.8
38,19,9,5,77851.4,35706.8
38,19,10,5,81183.8,36002.2
38,19,11,5,94308.6,28856.6
38,19,12,5,91519.4,35508.8
38,19,13,5,35536.4,28079.2
38,19,14,5,45678.8,24602.4
38,20,6,5,85573.8,32722.2
38,20,5,5,171681,46860.2
38,20,7,5,157874.2,37585.6
38,20,8,5,136492.8,38375.6
38,20,10,5,34655,24645
38,20,9,5,181415.4,46419
38,20,11,5,26619.4,24998.6
38,20,12,5,81434.6,27661.6
38,20,13,5,70201.4,30524.8
38,20,14,5,25175.6,18739.8
38,21,6,5,174480.6,47866.4
38,21,5,5,191251.2,48453
38,21,8,5,210266.6,46149.6
38,21,7,5,280273,53861
38,21,11,5,14616,19777.4
38,21,9,5,150945.4,36876.6
38,21,10,5,202641.4,43714
38,21,12,5,145124,34708
38,21,13,5,141589.8,34056.6
38,22,5,5,137824.4,32919.8
38,21,14,5,118980.6,30648.2
38,22,6,5,143401,38930.6
38,22,7,5,219352.8,47812.6
38,22,10,5,73426.6,35068.2
38,22,9,5,170536.2,37523.8
38,22,8,5,203457,39991.2
38,22,11,5,141647.6,37580.6
