"BEEF_production","BEEF_workers","BEEF_price","BEEF_volume","BEEF_outputInventory","BEEF_inputInventory","BEEF_shortages","FOOD_production","FOOD_workers","FOOD_price","FOOD_volume","FOOD_outputInventory","FOOD_inputInventory","FOOD_shortages"
"20","20","28","20","22861","400","false","20","20","81","20","20","497098","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497118","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497138","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497158","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497178","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497198","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497218","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497238","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497258","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497278","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497298","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497318","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497338","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497358","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497378","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497398","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497418","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497438","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497458","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497478","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497498","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497518","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497538","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497558","false"
"20","20","28","20","22861","400","false","20","20","81","20","20","497578","false"
"20","19","28","20","22861","400","false","20","20","81","20","20","497598","false"
"19","20","28","20","22860","400","false","20","20","81","20","20","497618","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497638","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497658","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497678","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497698","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497718","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497738","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497758","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497778","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497798","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497818","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497838","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497858","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497878","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497898","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497918","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497938","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497958","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497978","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","497998","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498018","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498038","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498058","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498078","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498098","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498118","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498138","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498158","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498178","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498198","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498218","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498238","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498258","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498278","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498298","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498318","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498338","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498358","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498378","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498398","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498418","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498438","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498458","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498478","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498498","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498518","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498538","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498558","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498578","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498598","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498618","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498638","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498658","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498678","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498698","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498718","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498738","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498758","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498778","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498798","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498818","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498838","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498858","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498878","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498898","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498918","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498938","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498958","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498978","false"
"20","20","28","20","22860","400","false","20","20","81","20","20","498998","false"
"20","21","28","20","22860","400","false","20","20","81","20","20","499018","false"
"21","21","28","20","22861","400","false","20","20","81","20","20","499038","false"
"21","21","28","20","22862","400","false","20","20","81","20","20","499058","false"
"21","21","28","20","22863","400","false","20","20","81","20","20","499078","false"
"21","21","28","20","22864","400","false","20","20","81","20","20","499098","false"
"21","21","28","20","22865","400","false","20","20","81","20","20","499118","false"
"21","21","28","20","22866","400","false","20","20","81","20","20","499138","false"
"21","21","28","20","22867","400","false","20","20","81","20","20","499158","false"
"21","21","28","20","22868","400","false","20","20","81","20","20","499178","false"
"21","21","28","20","22869","400","false","20","20","81","20","20","499198","false"
"21","21","28","20","22870","400","false","20","20","81","20","20","499218","false"
"21","21","28","20","22871","400","false","20","20","81","20","20","499238","false"
"21","21","28","20","22872","400","false","20","20","81","20","20","499258","false"
"21","21","28","20","22873","400","false","20","20","81","20","20","499278","false"
"21","21","28","20","22874","400","false","20","20","81","20","20","499298","false"
"21","22","28","20","22875","400","false","20","20","81","20","20","499318","false"
"22","22","28","20","22877","400","false","20","20","81","20","20","499338","false"
"22","22","28","20","22879","400","false","20","20","81","20","20","499358","false"
"22","22","28","20","22881","400","false","20","20","81","20","20","499378","false"
"22","22","28","20","22883","400","false","20","20","81","20","20","499398","false"
"22","22","28","20","22885","400","false","20","20","81","20","20","499418","false"
"22","22","28","20","22887","400","false","20","20","81","20","20","499438","false"
"22","22","28","20","22889","400","false","20","20","81","20","20","499458","false"
"22","22","28","20","22891","400","false","20","20","81","20","20","499478","false"
"22","22","28","20","22893","400","false","20","20","81","20","20","499498","false"
"22","22","28","20","22895","400","false","20","20","81","20","20","499518","false"
"22","22","28","20","22897","400","false","20","20","81","20","20","499538","false"
"22","22","28","20","22899","400","false","20","20","81","20","20","499558","false"
"22","22","28","20","22901","400","false","20","20","81","20","20","499578","false"
"22","22","28","20","22903","400","false","20","20","81","20","20","499598","false"
"22","22","28","20","22905","400","false","20","20","81","20","20","499618","false"
"22","22","28","20","22907","400","false","20","20","81","20","20","499638","false"
"22","22","28","20","22909","400","false","20","20","81","20","20","499658","false"
"22","22","28","20","22911","400","false","20","20","81","20","20","499678","false"
"22","22","28","20","22913","400","false","20","20","81","20","20","499698","false"
"22","22","28","20","22915","400","false","20","20","81","20","20","499718","false"
"22","22","28","20","22917","400","false","20","20","81","20","20","499738","false"
"22","22","28","20","22919","400","false","20","20","81","20","20","499758","false"
"22","22","28","20","22921","400","false","20","20","81","20","20","499778","false"
"22","22","28","20","22923","400","false","20","20","81","20","20","499798","false"
"22","22","28","20","22925","400","false","20","20","81","20","20","499818","false"
"22","22","28","20","22927","400","false","20","20","81","20","20","499838","false"
"22","22","28","20","22929","400","false","20","20","81","20","20","499858","false"
"22","22","28","20","22931","400","false","20","20","81","20","20","499878","false"
"22","22","28","20","22933","400","false","20","20","81","20","20","499898","false"
"22","22","28","20","22935","400","false","20","20","81","20","20","499918","false"
"22","22","28","20","22937","400","false","20","20","81","20","20","499938","false"
"22","22","28","20","22939","400","false","20","20","81","20","20","499958","false"
"22","22","28","20","22941","400","false","20","20","81","20","20","499978","false"
"22","22","28","20","22943","400","false","20","20","81","20","20","499998","false"
"22","22","28","20","22945","400","false","20","20","81","20","20","500018","false"
"22","22","28","20","22947","400","false","20","20","81","20","20","500038","false"
"22","22","28","20","22949","400","false","20","20","81","20","20","500058","false"
"22","22","28","20","22951","400","false","20","20","81","20","20","500078","false"
"22","22","28","20","22953","400","false","20","20","81","20","20","500098","false"
"22","22","28","20","22955","400","false","20","20","81","20","20","500118","false"
"22","22","28","20","22957","400","false","20","20","81","20","20","500138","false"
"22","22","28","20","22959","400","false","20","20","81","20","20","500158","false"
"22","22","28","20","22961","400","false","20","20","81","20","20","500178","false"
"22","22","28","20","22963","400","false","20","20","81","20","20","500198","false"
"22","22","28","20","22965","400","false","20","20","81","20","20","500218","false"
"22","22","28","20","22967","400","false","20","20","81","20","20","500238","false"
"22","22","28","20","22969","400","false","20","20","81","20","20","500258","false"
"22","22","28","20","22971","400","false","20","20","81","20","20","500278","false"
"22","22","28","20","22973","400","false","20","20","81","20","20","500298","false"
"22","22","28","20","22975","400","false","20","20","81","20","20","500318","false"
"22","22","28","20","22977","400","false","20","20","81","20","20","500338","false"
"22","22","28","20","22979","400","false","20","20","81","20","20","500358","false"
"22","22","28","20","22981","400","false","20","20","81","20","20","500378","false"
"22","22","28","20","22983","400","false","20","20","81","20","20","500398","false"
"22","22","28","20","22985","400","false","20","20","81","20","20","500418","false"
"22","22","28","20","22987","400","false","20","20","81","20","20","500438","false"
"22","22","28","20","22989","400","false","20","20","81","20","20","500458","false"
"22","22","28","20","22991","400","false","20","20","81","20","20","500478","false"
"22","22","28","20","22993","400","false","20","20","81","20","20","500498","false"
"22","22","28","20","22995","400","false","20","20","81","20","20","500518","false"
"22","22","28","20","22997","400","false","20","20","81","20","20","500538","false"
"22","21","28","20","22999","400","false","20","20","81","20","20","500558","false"
"21","21","28","20","23000","400","false","20","20","81","20","20","500578","false"
"21","21","28","20","23001","400","false","20","20","81","20","20","500598","false"
"21","21","28","20","23002","400","false","20","20","81","20","20","500618","false"
"21","21","28","20","23003","400","false","20","20","81","20","20","500638","false"
"21","21","28","20","23004","400","false","20","20","81","20","20","500658","false"
"21","21","28","20","23005","400","false","20","20","81","20","20","500678","false"
"21","21","28","20","23006","400","false","20","20","81","20","20","500698","false"
"21","21","28","20","23007","400","false","20","20","81","20","20","500718","false"
"21","21","28","20","23008","400","false","20","20","81","20","20","500738","false"
"21","21","28","20","23009","400","false","20","20","81","20","20","500758","false"
"21","21","28","20","23010","400","false","20","20","81","20","20","500778","false"
"21","21","28","20","23011","400","false","20","20","81","20","20","500798","false"
"21","21","28","20","23012","400","false","20","20","81","20","20","500818","false"
"21","21","28","20","23013","400","false","20","20","81","20","20","500838","false"
"21","21","28","20","23014","400","false","20","20","81","20","20","500858","false"
"21","21","28","20","23015","400","false","20","20","81","20","20","500878","false"
"21","21","28","20","23016","400","false","20","20","81","20","20","500898","false"
"21","21","28","20","23017","400","false","20","20","81","20","20","500918","false"
"21","21","28","20","23018","400","false","20","20","81","20","20","500938","false"
"21","21","28","20","23019","400","false","20","20","81","20","20","500958","false"
"21","21","28","20","23020","400","false","20","20","81","20","20","500978","false"
"21","21","28","20","23021","400","false","20","20","81","20","20","500998","false"
"21","21","28","20","23022","400","false","20","20","81","20","20","501018","false"
"21","21","28","20","23023","400","false","20","20","81","20","20","501038","false"
"21","21","28","20","23024","400","false","20","20","81","20","20","501058","false"
"21","21","28","20","23025","400","false","20","20","81","20","20","501078","false"
"21","21","28","20","23026","400","false","20","20","81","20","20","501098","false"
"21","21","28","20","23027","400","false","20","20","81","20","20","501118","false"
"21","21","28","20","23028","400","false","20","20","81","20","20","501138","false"
"21","21","28","20","23029","400","false","20","20","81","20","20","501158","false"
"21","21","28","20","23030","400","false","20","20","81","20","20","501178","false"
"21","21","28","20","23031","400","false","20","20","81","20","20","501198","false"
"21","21","28","20","23032","400","false","20","20","81","20","20","501218","false"
"21","21","28","20","23033","400","false","20","20","81","20","20","501238","false"
"21","21","28","20","23034","400","false","20","20","81","20","20","501258","false"
"21","21","28","20","23035","400","false","20","20","81","20","20","501278","false"
"21","21","28","20","23036","400","false","20","20","81","20","20","501298","false"
"21","21","28","20","23037","400","false","20","20","81","20","20","501318","false"
"21","21","28","20","23038","400","false","20","20","81","20","20","501338","false"
"21","21","28","20","23039","400","false","20","20","81","20","20","501358","false"
"21","21","28","20","23040","400","false","20","20","81","20","20","501378","false"
"21","21","28","20","23041","400","false","20","20","81","20","20","501398","false"
"21","21","28","20","23042","400","false","20","20","81","20","20","501418","false"
"21","21","28","20","23043","400","false","20","20","81","20","20","501438","false"
"21","21","28","20","23044","400","false","20","20","81","20","20","501458","false"
"21","21","28","20","23045","400","false","20","20","81","20","20","501478","false"
"21","21","28","20","23046","400","false","20","20","81","20","20","501498","false"
"21","21","28","20","23047","400","false","20","20","81","20","20","501518","false"
"21","21","28","20","23048","400","false","20","20","81","20","20","501538","false"
"21","21","28","20","23049","400","false","20","20","81","20","20","501558","false"
"21","21","28","20","23050","400","false","20","20","81","20","20","501578","false"
"21","21","28","20","23051","400","false","20","20","81","20","20","501598","false"
"21","21","28","20","23052","400","false","20","20","81","20","20","501618","false"
"21","21","28","20","23053","400","false","20","20","81","20","20","501638","false"
"21","21","28","20","23054","400","false","20","20","81","20","20","501658","false"
"21","21","28","20","23055","400","false","20","20","81","20","20","501678","false"
"21","22","28","20","23056","400","false","20","20","81","20","20","501698","false"
"22","22","28","20","23058","400","false","20","20","81","20","20","501718","false"
"22","22","28","20","23060","400","false","20","20","81","20","20","501738","false"
"22","22","28","20","23062","400","false","20","20","81","20","20","501758","false"
"22","22","28","20","23064","400","false","20","20","81","20","20","501778","false"
"22","22","28","20","23066","400","false","20","20","81","20","20","501798","false"
"22","22","28","20","23068","400","false","20","20","81","20","20","501818","false"
"22","22","28","20","23070","400","false","20","20","81","20","20","501838","false"
"22","22","28","20","23072","400","false","20","20","81","20","20","501858","false"
"22","22","28","20","23074","400","false","20","20","81","20","20","501878","false"
"22","22","28","20","23076","400","false","20","20","81","20","20","501898","false"
"22","22","28","20","23078","400","false","20","20","81","20","20","501918","false"
"22","22","28","20","23080","400","false","20","20","81","20","20","501938","false"
"22","22","28","20","23082","400","false","20","20","81","20","20","501958","false"
"22","22","28","20","23084","400","false","20","20","81","20","20","501978","false"
"22","22","28","20","23086","400","false","20","20","81","20","20","501998","false"
"22","22","28","20","23088","400","false","20","20","81","20","20","502018","false"
"22","22","28","20","23090","400","false","20","20","81","20","20","502038","false"
"22","22","28","20","23092","400","false","20","20","81","20","20","502058","false"
"22","22","28","20","23094","400","false","20","20","81","20","20","502078","false"
"22","22","28","20","23096","400","false","20","20","81","20","20","502098","false"
"22","22","28","20","23098","400","false","20","20","81","20","20","502118","false"
"22","22","28","20","23100","400","false","20","20","81","20","20","502138","false"
"22","22","28","20","23102","400","false","20","20","81","20","20","502158","false"
"22","22","28","20","23104","400","false","20","20","81","20","20","502178","false"
"22","22","28","20","23106","400","false","20","20","81","20","20","502198","false"
"22","22","28","20","23108","400","false","20","20","81","20","20","502218","false"
"22","22","28","20","23110","400","false","20","20","81","20","20","502238","false"
"22","22","28","20","23112","400","false","20","20","81","20","20","502258","false"
"22","22","28","20","23114","400","false","20","20","81","20","20","502278","false"
"22","22","28","20","23116","400","false","20","20","81","20","20","502298","false"
"22","22","28","20","23118","400","false","20","20","81","20","20","502318","false"
"22","22","28","20","23120","400","false","20","20","81","20","20","502338","false"
"22","22","28","20","23122","400","false","20","20","81","20","20","502358","false"
"22","22","28","20","23124","400","false","20","20","81","20","20","502378","false"
"22","22","28","20","23126","400","false","20","20","81","20","20","502398","false"
"22","22","28","20","23128","400","false","20","20","81","20","20","502418","false"
"22","22","28","20","23130","400","false","20","20","81","20","20","502438","false"
"22","22","28","20","23132","400","false","20","20","81","20","20","502458","false"
"22","22","28","20","23134","400","false","20","20","81","20","20","502478","false"
"22","22","28","20","23136","400","false","20","20","81","20","20","502498","false"
"22","22","28","20","23138","400","false","20","20","81","20","20","502518","false"
"22","22","28","20","23140","400","false","20","20","81","20","20","502538","false"
"22","22","28","20","23142","400","false","20","20","81","20","20","502558","false"
"22","22","28","20","23144","400","false","20","20","81","20","20","502578","false"
"22","22","28","20","23146","400","false","20","20","81","20","20","502598","false"
"22","22","28","20","23148","400","false","20","20","81","20","20","502618","false"
"22","22","28","20","23150","400","false","20","20","81","20","20","502638","false"
"22","22","28","20","23152","400","false","20","20","81","20","20","502658","false"
"22","22","28","20","23154","400","false","20","20","81","20","20","502678","false"
"22","22","28","20","23156","400","false","20","20","81","20","20","502698","false"
"22","22","28","20","23158","400","false","20","20","81","20","20","502718","false"
"22","22","28","20","23160","400","false","20","20","81","20","20","502738","false"
"22","22","28","20","23162","400","false","20","20","81","20","20","502758","false"
"22","22","28","20","23164","400","false","20","20","81","20","20","502778","false"
"22","22","28","20","23166","400","false","20","20","81","20","20","502798","false"
"22","22","28","20","23168","400","false","20","20","81","20","20","502818","false"
"22","22","28","20","23170","400","false","20","20","81","20","20","502838","false"
"22","22","28","20","23172","400","false","20","20","81","20","20","502858","false"
"22","22","28","20","23174","400","false","20","20","81","20","20","502878","false"
"22","22","27","20","23176","400","false","20","20","81","20","20","502898","false"
"22","22","28","20","23178","400","false","20","20","81","20","20","502918","false"
"22","22","28","20","23180","400","false","20","20","81","20","20","502938","false"
"22","22","28","20","23182","400","false","20","20","81","20","20","502958","false"
"22","22","28","20","23184","400","false","20","20","81","20","20","502978","false"
"22","22","28","20","23186","400","false","20","20","81","20","20","502998","false"
"22","22","28","20","23188","400","false","20","20","81","20","20","503018","false"
"22","22","28","20","23190","400","false","20","20","81","20","20","503038","false"
"22","22","28","20","23192","400","false","20","20","81","20","20","503058","false"
"22","22","28","20","23194","400","false","20","20","81","20","20","503078","false"
"22","22","27","20","23196","400","false","20","20","81","20","20","503098","false"
"22","22","28","20","23198","400","false","20","20","81","20","20","503118","false"
"22","22","28","20","23200","400","false","20","20","81","20","20","503138","false"
"22","22","28","20","23202","400","false","20","20","81","20","20","503158","false"
"22","22","27","20","23204","400","false","20","20","81","20","20","503178","false"
"22","22","28","20","23206","400","false","20","20","81","20","20","503198","false"
"22","22","28","20","23208","400","false","20","20","81","20","20","503218","false"
"22","22","28","20","23210","400","false","20","20","81","20","20","503238","false"
"22","22","28","20","23212","400","false","20","20","81","20","20","503258","false"
"22","21","27","20","23214","400","false","20","20","81","20","20","503278","false"
"21","22","28","20","23215","400","false","20","20","81","20","20","503298","false"
"22","22","27","20","23217","400","false","20","20","81","20","20","503318","false"
"22","22","28","20","23219","400","false","20","20","81","20","20","503338","false"
"22","22","28","20","23221","400","false","20","20","81","20","20","503358","false"
"22","22","27","20","23223","400","false","20","20","81","20","20","503378","false"
"22","22","28","20","23225","400","false","20","20","81","20","20","503398","false"
"22","22","28","20","23227","400","false","20","20","81","20","20","503418","false"
"22","22","28","20","23229","400","false","20","20","81","20","20","503438","false"
"22","22","28","20","23231","400","false","20","20","81","20","20","503458","false"
"22","21","27","20","23233","400","false","20","20","81","20","20","503478","false"
"21","21","28","20","23234","400","false","20","20","81","20","20","503498","false"
"21","21","27","20","23235","400","false","20","20","81","20","20","503518","false"
"21","21","28","20","23236","400","false","20","20","81","20","20","503538","false"
"21","21","28","20","23237","400","false","20","20","81","20","20","503558","false"
"21","21","27","20","23238","400","false","20","20","81","20","20","503578","false"
"21","21","28","20","23239","400","false","20","20","81","20","20","503598","false"
"21","21","28","20","23240","400","false","20","20","81","20","20","503618","false"
"21","21","28","20","23241","400","false","20","20","81","20","20","503638","false"
"21","21","28","20","23242","400","false","20","20","81","20","20","503658","false"
"21","21","27","20","23243","400","false","20","20","81","20","20","503678","false"
"21","21","28","20","23244","400","false","20","20","81","20","20","503698","false"
"21","21","28","20","23245","400","false","20","20","81","20","20","503718","false"
"21","21","28","20","23246","400","false","20","20","81","20","20","503738","false"
"21","21","28","20","23247","400","false","20","20","81","20","20","503758","false"
"21","21","27","20","23248","400","false","20","20","81","20","20","503778","false"
"21","21","28","20","23249","400","false","20","20","81","20","20","503798","false"
"21","21","28","20","23250","400","false","20","20","81","20","20","503818","false"
"21","21","28","20","23251","400","false","20","20","81","20","20","503838","false"
"21","21","28","20","23252","400","false","20","20","81","20","20","503858","false"
"21","21","27","20","23253","400","false","20","20","81","20","20","503878","false"
"21","21","28","20","23254","400","false","20","20","81","20","20","503898","false"
"21","21","28","20","23255","400","false","20","20","81","20","20","503918","false"
"21","21","28","20","23256","400","false","20","20","81","20","20","503938","false"
"21","21","28","20","23257","400","false","20","20","81","20","20","503958","false"
"21","21","27","20","23258","400","false","20","20","81","20","20","503978","false"
"21","21","28","20","23259","400","false","20","20","81","20","20","503998","false"
"21","21","28","20","23260","400","false","20","20","81","20","20","504018","false"
"21","21","28","20","23261","400","false","20","20","81","20","20","504038","false"
"21","21","28","20","23262","400","false","20","20","81","20","20","504058","false"
"21","21","27","20","23263","400","false","20","20","81","20","20","504078","false"
"21","21","28","20","23264","400","false","20","20","81","20","20","504098","false"
"21","22","28","20","23265","400","false","20","20","81","20","20","504118","false"
"22","22","28","20","23267","400","false","20","20","81","20","20","504138","false"
"22","22","28","20","23269","400","false","20","20","81","20","20","504158","false"
"22","22","27","20","23271","400","false","20","20","81","20","20","504178","false"
"22","22","28","20","23273","400","false","20","20","81","20","20","504198","false"
"22","22","28","20","23275","400","false","20","20","81","20","20","504218","false"
"22","22","28","20","23277","400","false","20","20","81","20","20","504238","false"
"22","22","28","20","23279","400","false","20","20","81","20","20","504258","false"
"22","22","27","20","23281","400","false","20","20","81","20","20","504278","false"
"22","22","28","20","23283","400","false","20","20","81","20","20","504298","false"
"22","22","28","20","23285","400","false","20","20","81","20","20","504318","false"
"22","22","28","20","23287","400","false","20","20","81","20","20","504338","false"
"22","22","28","20","23289","400","false","20","20","81","20","20","504358","false"
"22","22","27","20","23291","400","false","20","20","81","20","20","504378","false"
"22","22","27","20","23293","400","false","20","20","81","20","20","504398","false"
"22","22","27","20","23295","400","false","20","20","81","20","20","504418","false"
"22","22","28","20","23297","400","false","20","20","81","20","20","504438","false"
"22","22","28","20","23299","400","false","20","20","81","20","20","504458","false"
"22","22","27","20","23301","400","false","20","20","81","20","20","504478","false"
"22","22","28","20","23303","400","false","20","20","81","20","20","504498","false"
"22","22","28","20","23305","400","false","20","20","81","20","20","504518","false"
"22","22","28","20","23307","400","false","20","20","81","20","20","504538","false"
"22","22","28","20","23309","400","false","20","20","81","20","20","504558","false"
"22","22","27","20","23311","400","false","20","20","81","20","20","504578","false"
"22","22","27","20","23313","400","false","20","20","81","20","20","504598","false"
"22","21","27","20","23315","400","false","20","20","81","20","20","504618","false"
"21","21","28","20","23316","400","false","20","20","81","20","20","504638","false"
"21","21","28","20","23317","400","false","20","20","81","20","20","504658","false"
"21","21","27","20","23318","400","false","20","20","81","20","20","504678","false"
"21","21","28","20","23319","400","false","20","20","81","20","20","504698","false"
"21","21","28","20","23320","400","false","20","20","81","20","20","504718","false"
"21","21","28","20","23321","400","false","20","20","81","20","20","504738","false"
"21","21","28","20","23322","400","false","20","20","81","20","20","504758","false"
"21","21","27","20","23323","400","false","20","20","81","20","20","504778","false"
"21","21","28","20","23324","400","false","20","20","81","20","20","504798","false"
"21","21","28","20","23325","400","false","20","20","81","20","20","504818","false"
"21","21","28","20","23326","400","false","20","20","81","20","20","504838","false"
"21","21","28","20","23327","400","false","20","20","81","20","20","504858","false"
"21","21","27","20","23328","400","false","20","20","81","20","20","504878","false"
"21","21","28","20","23329","400","false","20","20","81","20","20","504898","false"
"21","21","28","20","23330","400","false","20","20","81","20","20","504918","false"
"21","21","28","20","23331","400","false","20","20","81","20","20","504938","false"
"21","21","28","20","23332","400","false","20","20","81","20","20","504958","false"
"21","21","27","20","23333","400","false","20","20","81","20","20","504978","false"
"21","21","28","20","23334","400","false","20","20","81","20","20","504998","false"
"21","21","28","20","23335","400","false","20","20","81","20","20","505018","false"
"21","21","28","20","23336","400","false","20","20","81","20","20","505038","false"
"21","21","28","20","23337","400","false","20","20","81","20","20","505058","false"
"21","21","27","20","23338","400","false","20","20","81","20","20","505078","false"
"21","21","28","20","23339","400","false","20","20","81","20","20","505098","false"
"21","21","27","20","23340","400","false","20","20","81","20","20","505118","false"
"21","21","27","20","23341","400","false","20","20","81","20","20","505138","false"
"21","21","28","20","23342","400","false","20","20","81","20","20","505158","false"
"21","21","28","20","23343","400","false","20","20","81","20","20","505178","false"
"21","21","27","20","23344","400","false","20","20","81","20","20","505198","false"
"21","21","27","20","23345","400","false","20","20","81","20","20","505218","false"
"21","21","28","20","23346","400","false","20","20","81","20","20","505238","false"
"21","21","28","20","23347","400","false","20","20","81","20","20","505258","false"
"21","21","27","20","23348","400","false","20","20","81","20","20","505278","false"
"21","21","28","20","23349","400","false","20","20","81","20","20","505298","false"
"21","21","27","20","23350","400","false","20","20","81","20","20","505318","false"
"21","21","28","20","23351","400","false","20","20","81","20","20","505338","false"
"21","21","27","20","23352","400","false","20","20","81","20","20","505358","false"
"21","21","28","20","23353","400","false","20","20","81","20","20","505378","false"
"21","21","27","20","23354","400","false","20","20","81","20","20","505398","false"
"21","21","28","20","23355","400","false","20","20","81","20","20","505418","false"
"21","21","28","20","23356","400","false","20","20","81","20","20","505438","false"
"21","21","28","20","23357","400","false","20","20","81","20","20","505458","false"
"21","21","27","20","23358","400","false","20","20","81","20","20","505478","false"
"21","21","28","20","23359","400","false","20","20","81","20","20","505498","false"
"21","21","28","20","23360","400","false","20","20","81","20","20","505518","false"
"21","21","28","20","23361","400","false","20","20","81","20","20","505538","false"
"21","21","28","20","23362","400","false","20","20","81","20","20","505558","false"
"21","21","27","20","23363","400","false","20","20","81","20","20","505578","false"
"21","21","28","20","23364","400","false","20","20","81","20","20","505598","false"
"21","21","28","20","23365","400","false","20","20","81","20","20","505618","false"
"21","21","28","20","23366","400","false","20","20","81","20","20","505638","false"
"21","21","27","20","23367","400","false","20","20","81","20","20","505658","false"
"21","21","27","20","23368","400","false","20","20","81","20","20","505678","false"
"21","21","28","20","23369","400","false","20","20","81","20","20","505698","false"
"21","21","28","20","23370","400","false","20","20","81","20","20","505718","false"
"21","21","28","20","23371","400","false","20","20","81","20","20","505738","false"
